title,slug,my_score,weighted,active_installs,weighted,relevance,weighted,review_count,weighted,avg_rating
Pods Beaver Themer Add-On,pods-beaver-builder-themer-add-on,16.78,8.52,5000,0,0,3.26,26,5.0,5.0
ALO EasyMail Newsletter,alo-easymail,16.740000000000002,9.21,10000,0,0,3.53,34,4.0,4.0
Memphis Documents Library,memphis-documents-library,16.73,8.7,6000,0,0,3.83,46,4.2,4.2
Advanced Booking Calendar,advanced-booking-calendar,16.73,8.29,4000,0,0,3.74,42,4.7,4.7
Custom Field Bulk Editor,custom-field-bulk-editor,16.72,8.29,4000,0,0,3.53,34,4.9,4.9
Press Elements &#8211; Widgets for Elementor,press-elements,16.69,9.9,20000,0,0,2.89,18,3.9,3.9
Cyr to Lat reloaded – transliteration of links and file names,cyr-and-lat,16.6,9.9,20000,0,0,2.4,11,4.3,4.3
ACF Photo Gallery Field,navz-photo-gallery,16.58,9.21,10000,0,0,2.77,16,4.6,4.6
Broadcast,threewp-broadcast,16.56,6.91,1000,0,0,4.85,128,4.8,4.8
Advanced Custom Fields Repeater &amp; Flexible Content Fields Collapser,advanced-custom-field-repeater-collapser,16.55,9.21,10000,0,0,2.64,14,4.7,4.7
Sydney Toolbox,sydney-toolbox,16.52,11.51,100000,0,0,1.61,5,3.4,3.4
Frontend Dashboard,frontend-dashboard,16.509999999999998,6.91,1000,0,0,4.6,99,5.0,5.0
SearchIQ &#8211; The Search Solution,searchiq,16.509999999999998,6.91,1000,0,0,4.7,110,4.9,4.9
Paytium: Mollie payment forms &amp; donations,paytium,16.509999999999998,8.01,3000,0,0,3.5,33,5.0,5.0
WP Private Content Plus,wp-private-content-plus,16.44,9.1,9000,0,0,3.04,21,4.3,4.3
Testimonial Builder,testimonial-builder,16.4,8.29,4000,0,0,3.61,37,4.5,4.5
Smart WooCommerce Search,smart-woocommerce-search,16.39,8.7,6000,0,0,2.89,18,4.8,4.8
WooCommerce Easy Booking,woocommerce-easy-booking-system,16.35,8.52,5000,0,0,3.43,31,4.4,4.4
Smart Grid-Layout Design for Contact Form 7,cf7-grid-layout,16.34,9.1,9000,0,0,2.94,19,4.3,4.3
Advanced Custom Fields: Gravityforms Add-on,acf-gravityforms-add-on,16.310000000000002,9.21,10000,0,0,2.4,11,4.7,4.7
WPSSO Schema JSON-LD Markup for Google Rich Results SEO and Pinterest Rich Pins,wpsso-schema-json-ld,16.299999999999997,8.01,3000,0,0,3.69,40,4.6,4.6
Revisionize,revisionize,16.29,8.29,4000,0,0,3.0,20,5.0,5.0
NP Quote Request WooCommerce,woo-rfq-for-woocommerce,16.29,7.6,2000,0,0,3.69,40,5.0,5.0
WordPress Email Marketing Plugin &#8211; WP Email Capture,wp-email-capture,16.15,8.85,7000,0,0,3.0,20,4.3,4.3
ACF Code Field,acf-code-field,16.1,9.1,9000,0,0,2.2,9,4.8,4.8
Jobs for WordPress,job-postings,16.08,8.01,3000,0,0,3.37,29,4.7,4.7
Easy WP Meta Description,easy-wp-meta-description,16.07,8.99,8000,0,0,2.08,8,5.0,5.0
UsersWP &#8211; User Profile &amp; Registration,userswp,16.060000000000002,8.52,5000,0,0,3.14,23,4.4,4.4
Colorbox Panels,colorbox-panels,15.989999999999998,7.6,2000,0,0,3.69,40,4.7,4.7
Essential Real Estate,essential-real-estate,15.969999999999999,8.29,4000,0,0,3.18,24,4.5,4.5
Simple URLs,simple-urls,15.93,8.99,8000,0,0,2.94,19,4.0,4.0
Portfolio,tlp-portfolio,15.919999999999998,8.29,4000,0,0,2.83,17,4.8,4.8
Ultimate Reviews,ultimate-reviews,15.919999999999998,8.01,3000,0,0,3.71,41,4.2,4.2
WPCargo Track &amp; Trace,wpcargo,15.91,8.52,5000,0,0,2.89,18,4.5,4.5
JS Support Ticket,js-support-ticket,15.87,8.01,3000,0,0,3.76,43,4.1,4.1
WP REST API Controller,wp-rest-api-controller,15.85,8.85,7000,0,0,2.4,11,4.6,4.6
"GetSiteControl &#8211; WordPress Popups, Email Optin Forms, Website Surveys &amp; Live Chat Widget",getsitecontrol,15.84,8.85,7000,0,0,2.89,18,4.1,4.1
WP Event Manager,wp-event-manager,15.79,8.01,3000,0,0,3.18,24,4.6,4.6
Block Lab,block-lab,15.78,7.6,2000,0,0,3.18,24,5.0,5.0
Gravity Forms Constant Contact,gravity-forms-constant-contact,15.750000000000002,9.21,10000,0,0,2.64,14,3.9,3.9
SpeakOut! Email Petitions,speakout,15.75,8.01,3000,0,0,3.04,21,4.7,4.7
JSON API User,json-api-user,15.75,8.52,5000,0,0,2.83,17,4.4,4.4
Contact Form 7 &#8211; Post Fields,cf7-post-fields,15.74,7.6,2000,0,0,3.14,23,5.0,5.0
Chatra Live Chat + Cart Saver,chatra-live-chat,15.69,8.29,4000,0,0,2.4,11,5.0,5.0
Advanced Dynamic Pricing for WooCommerce,advanced-dynamic-pricing-for-woocommerce,15.68,8.01,3000,0,0,2.77,16,4.9,4.9
Product Options and Price Calculation Formulas for WooCommerce – Uni CPO,uni-woo-custom-product-options,15.629999999999999,7.6,2000,0,0,3.43,31,4.6,4.6
File Gallery,file-gallery,15.61,8.85,7000,0,0,2.56,13,4.2,4.2
"MembershipWorks &#8211; Membership, Events &amp; Directory",memberfindme,15.6,7.6,2000,0,0,3.5,33,4.5,4.5
Save Abandoned Carts &#8211; WooCommerce Live Checkout Field Capture,woo-save-abandoned-carts,15.6,7.6,2000,0,0,3.0,20,5.0,5.0
Advanced Comment Form,comment-form,15.59,8.29,4000,0,0,2.3,10,5.0,5.0
Date Time Picker Field,date-time-picker-field,15.55,8.29,4000,0,0,2.56,13,4.7,4.7
SupportCandy,supportcandy,15.499999999999998,7.6,2000,0,0,3.3,27,4.6,4.6
Back In Stock Notifier for WooCommerce | WooCommerce Waitlist Pro,back-in-stock-notifier-for-woocommerce,15.49,7.6,2000,0,0,2.89,18,5.0,5.0
"WooCommerce PDF Builder, Create invoices, packing slips and more",woo-pdf-invoice-builder,15.489999999999998,6.91,1000,0,0,3.78,44,4.8,4.8
Directorist &#8211; Business Directory Plugin,directorist,15.48,7.6,2000,0,0,3.18,24,4.7,4.7
Booking Activities,booking-activities,15.450000000000001,6.91,1000,0,0,3.64,38,4.9,4.9
Oi Yandex.Maps for WordPress,oi-yamaps,15.41,8.85,7000,0,0,2.56,13,4.0,4.0
Advanced Forms,advanced-forms,15.37,7.6,2000,0,0,2.77,16,5.0,5.0
Dynamic Conditions,dynamicconditions,15.37,7.6,2000,0,0,2.77,16,5.0,5.0
FG Drupal to WordPress,fg-drupal-to-wp,15.34,6.91,1000,0,0,3.93,51,4.5,4.5
WooCommerce Product Custom Options Lite,woocommerce-custom-options-lite,15.33,7.6,2000,0,0,3.33,28,4.4,4.4
Page Generator,page-generator,15.33,7.6,2000,0,0,3.33,28,4.4,4.4
Custom Searchable Data Entry System,custom-searchable-data-entry-system,15.32,7.6,2000,0,0,3.22,25,4.5,4.5
WooCommerce Custom Payment Gateway,woocommerce-other-payment-gateway,15.319999999999999,8.52,5000,0,0,2.2,9,4.6,4.6
WPD Beaver Builder Additions,wpd-bb-additions,15.309999999999999,8.01,3000,0,0,2.3,10,5.0,5.0
WPC Smart Compare for WooCommerce,woo-smart-compare,15.3,8.29,4000,0,0,2.71,15,4.3,4.3
IntelliWidget Per Page Custom Menus and Dynamic Content,intelliwidget-per-page-featured-posts-and-menus,15.3,7.6,2000,0,0,3.0,20,4.7,4.7
Glossary,glossary-by-codeat,15.27,6.91,1000,0,0,3.66,39,4.7,4.7
Contact Form 7 Campaign Monitor Extension,contact-form-7-campaign-monitor-extension,15.27,8.29,4000,0,0,3.18,24,3.8,3.8
Request Form for Zendesk,zendesk-request-form,15.24,7.6,2000,0,0,2.64,14,5.0,5.0
Dynamic User Directory,dynamic-user-directory,15.24,6.91,1000,0,0,3.33,28,5.0,5.0
Just Custom Fields,just-custom-fields,15.219999999999999,8.01,3000,0,0,2.71,15,4.5,4.5
HTML Contact Form,html-contact-form,15.21,6.91,1000,0,0,3.5,33,4.8,4.8
Weight Tracker,weight-loss-tracker,15.2,6.8,900,0,0,3.4,30,5.0,5.0
WordPress Project Management by UpStream,upstream,15.19,6.91,1000,0,0,3.78,44,4.5,4.5
Gravity Slider Fields,gravity-slider-fields,15.09,8.01,3000,0,0,2.08,8,5.0,5.0
Product Input Fields for WooCommerce,product-input-fields-for-woocommerce,15.010000000000002,8.01,3000,0,0,2.2,9,4.8,4.8
"WP User &#8211; Custom Registration Forms, Login and User Profile",wp-user,15.010000000000002,6.91,1000,0,0,3.3,27,4.8,4.8
WooCommerce Cart Stock Reducer,woocommerce-cart-stock-reducer,14.98,6.91,1000,0,0,3.37,29,4.7,4.7
WP Custom Fields Search,wp-custom-fields-search,14.96,8.52,5000,0,0,3.14,23,3.3,3.3
Bulk Edit Posts and Products in Spreadsheet,wp-sheet-editor-bulk-spreadsheet-editor-for-posts-and-pages,14.950000000000001,6.91,1000,0,0,3.64,38,4.4,4.4
ACF Post-2-Post,post-2-post-for-acf,14.95,6.91,1000,0,0,3.04,21,5.0,5.0
WooCommerce Pay Per Post,woocommerce-pay-per-post,14.94,6.91,1000,0,0,3.43,31,4.6,4.6
Shortcodes Anywhere or Everywhere,jonradio-shortcodes-anywhere-or-everywhere,14.909999999999998,8.01,3000,0,0,2.3,10,4.6,4.6
Flo Forms &#8211; Easy Drag &amp; Drop Form Builder,flo-forms,14.9,9.21,10000,0,0,0.69,2,5.0,5.0
ACF RGBA Color Picker,acf-rgba-color-picker,14.899999999999999,8.29,4000,0,0,1.61,5,5.0,5.0
WP Ultimate Post Grid,wp-ultimate-post-grid,14.879999999999999,8.01,3000,0,0,2.77,16,4.1,4.1
Lazy Blocks &#8211; Gutenberg Blocks Constructor,lazy-blocks,14.85,6.91,1000,0,0,3.04,21,4.9,4.9
WooCommerce Product Table Super Fast,woo-product-table,14.84,7.6,2000,0,0,2.64,14,4.6,4.6
Custom Search by BestWebSoft,custom-search-plugin,14.83,7.6,2000,0,0,3.33,28,3.9,3.9
Newsletter Sign-Up for CleverReach,cleverreach,14.81,8.01,3000,0,0,2.2,9,4.6,4.6
Go Fetch Jobs (for WP Job Manager),go-fetch-jobs-wp-job-manager,14.81,6.91,1000,0,0,3.0,20,4.9,4.9
Custom WooCommerce Checkout Fields Editor,add-fields-to-checkout-page-woocommerce,14.8,8.01,3000,0,0,1.79,6,5.0,5.0
ACF-VC Integrator,acf-vc-integrator,14.8,8.01,3000,0,0,1.79,6,5.0,5.0
"WordPress Email, Newsletter and Marketing Automation Campaigns Plugin &#8211; AcyMailing",acymailing,14.8,6.91,1000,0,0,2.89,18,5.0,5.0
Add-on Contact Form 7 &#8211; MailPoet 3,add-on-contact-form-7-mailpoet,14.8,8.01,3000,0,0,1.79,6,5.0,5.0
CM On Demand Search And Replace,cm-on-demand-search-and-replace,14.79,8.29,4000,0,0,2.3,10,4.2,4.2
Ultimate Fields,ultimate-fields,14.75,6.91,1000,0,0,2.94,19,4.9,4.9
Chamber Dashboard Business Directory,chamber-dashboard-business-directory,14.71,6.91,1000,0,0,3.0,20,4.8,4.8
Locatoraid Store Locator,locatoraid,14.709999999999999,7.6,2000,0,0,2.71,15,4.4,4.4
SNS Count Cache,sns-count-cache,14.7,9.9,20000,0,0,1.1,3,3.7,3.7
Contact Form Plugin &#8211; FluentForm &#8211; Best Drag and Drop Form Builder Plugin for WordPress,fluentform,14.7,7.6,2000,0,0,2.4,11,4.7,4.7
Contact Form Plugin,contact-form-lite,14.66,8.99,8000,0,0,2.77,16,2.9,2.9
Get Custom Field Values,get-custom-field-values,14.62,8.52,5000,0,0,1.1,3,5.0,5.0
WP CSV Exporter,wp-csv-exporter,14.610000000000001,9.21,10000,0,0,2.4,11,3.0,3.0
Webba Booking Lite,webba-booking-lite,14.55,6.91,1000,0,0,2.94,19,4.7,4.7
GetResponse for WordPress,getresponse-integration,14.55,9.21,10000,0,0,2.94,19,2.4,2.4
WD MailChimp Forms &#8211; drag &amp; drop MailChimp Form Builder plugin,wd-mailchimp,14.54,7.6,2000,0,0,3.14,23,3.8,3.8
Custom Fields for Gutenberg,custom-fields-gutenberg,14.520000000000001,6.91,1000,0,0,2.71,15,4.9,4.9
Posts Table with Search &amp; Sort,posts-data-table,14.5,7.6,2000,0,0,2.4,11,4.5,4.5
Linker,linker,14.5,7.6,2000,0,0,2.4,11,4.5,4.5
Kanban Boards for WordPress,kanban,14.5,6.91,1000,0,0,2.89,18,4.7,4.7
ACF Columns,acf-columns,14.49,8.01,3000,0,0,2.08,8,4.4,4.4
Category and Taxonomy Meta Fields,wp-custom-taxonomy-meta,14.48,7.6,2000,0,0,2.48,12,4.4,4.4
Custom Bulk/Quick Edit,custom-bulkquick-edit,14.450000000000001,8.01,3000,0,0,3.04,21,3.4,3.4
Network Posts Extended,network-posts-extended,14.44,6.8,900,0,0,2.64,14,5.0,5.0
Convert Forms into Leads to your CRM,wp-leads-builder-any-crm,14.42,6.91,1000,0,0,3.61,37,3.9,3.9
Custom Post Limits,custom-post-limits,14.419999999999998,8.01,3000,0,0,1.61,5,4.8,4.8
WooCommerce &#8211; MailerLite,woo-mailerlite,14.399999999999999,7.6,2000,0,0,2.3,10,4.5,4.5
Advanced Custom Fields : CPT Options Pages,acf-cpt-options-pages,14.39,7.6,2000,0,0,1.79,6,5.0,5.0
Most And Least Read Posts Widget,most-and-least-read-posts-widget,14.39,7.6,2000,0,0,1.79,6,5.0,5.0
Import XML and RSS Feeds,import-xml-feed,14.379999999999999,8.01,3000,0,0,2.77,16,3.6,3.6
Contact Form 7 Connector,ari-cf7-connector,14.36,8.01,3000,0,0,1.95,7,4.4,4.4
Post My CF7 Form,post-my-contact-form-7,14.34,6.91,1000,0,0,2.83,17,4.6,4.6
Post Status Notifier Lite,post-status-notifier-lite,14.33,7.6,2000,0,0,2.83,17,3.9,3.9
Contempo Real Estate Custom Posts,contempo-real-estate-custom-posts,14.32,8.52,5000,0,0,1.1,3,4.7,4.7
WP No External Links,no-external-links,14.32,8.52,5000,0,0,1.1,3,4.7,4.7
WooCommerce Add to Cart Custom Redirect,woocommerce-add-to-cart-custom-redirect,14.28,7.6,2000,0,0,2.08,8,4.6,4.6
BuddyPress Xprofile Custom Field Types,bp-xprofile-custom-field-types,14.209999999999999,7.6,2000,0,0,1.61,5,5.0,5.0
ACF User Role Field Setting,user-role-field-setting-for-acf,14.209999999999999,7.6,2000,0,0,1.61,5,5.0,5.0
Affiliate Toolkit Starter,affiliate-toolkit-starter,14.2,6.8,900,0,0,2.4,11,5.0,5.0
Posts By Tag,posts-by-tag,14.17,8.01,3000,0,0,2.56,13,3.6,3.6
Profile Extra Fields by BestWebSoft,profile-extra-fields,14.110000000000001,6.91,1000,0,0,2.3,10,4.9,4.9
Flexible Product Add-Ons Free WooCommerce,flexible-product-fields,14.1,7.6,2000,0,0,2.4,11,4.1,4.1
Custom Fields WooCommerce Checkout Page,woo-checkout-regsiter-field-editor,14.09,6.91,1000,0,0,2.48,12,4.7,4.7
Phone Orders for WooCommerce,phone-orders-for-woocommerce,14.08,6.68,800,0,0,2.4,11,5.0,5.0
Menu Item Custom Fields,menu-item-custom-fields,13.97,6.91,1000,0,0,2.56,13,4.5,4.5
User Post Gallery &#8211; UPG,wp-upg,13.879999999999999,6.91,1000,0,0,2.77,16,4.2,4.2
WP-CFM,wp-cfm,13.86,6.91,1000,0,0,1.95,7,5.0,5.0
Team Members Showcase,dazzlersoft-teams,13.849999999999998,7.6,2000,0,0,1.95,7,4.3,4.3
MB Custom Post Type,mb-custom-post-type,13.82,8.01,3000,0,0,1.61,5,4.2,4.2
Custom Simple Rss,custom-simple-rss,13.79,6.91,1000,0,0,2.08,8,4.8,4.8
CIO Custom Fields Importer,custom-fields-csv-xml-importer,13.76,6.68,800,0,0,2.08,8,5.0,5.0
Conditional WooCommerce Checkout Field,conditional-woo-checkout-field,13.76,6.8,900,0,0,2.56,13,4.4,4.4
Contact Form 7 Zoho,cf7-zoho,13.75,6.55,700,0,0,2.2,9,5.0,5.0
WooCommerce Product Feed Manager,best-woocommerce-feed,13.739999999999998,6.55,700,0,0,2.89,18,4.3,4.3
Ultimate LinkedIn Integration,linkedin-login,13.71,6.91,1000,0,0,2.3,10,4.5,4.5
Automatic NBSP,automatic-nbsp,13.709999999999999,6.91,1000,0,0,2.2,9,4.6,4.6
Advanced Custom Fields: Image Aspect Ratio Crop Field,acf-image-aspect-ratio-crop,13.7,6.91,1000,0,0,1.79,6,5.0,5.0
WP REST Filter,wp-rest-filter,13.7,7.6,2000,0,0,1.1,3,5.0,5.0
WP-REST-API V2 Menus,wp-rest-api-v2-menus,13.7,7.6,2000,0,0,1.1,3,5.0,5.0
Simple Org Chart,simple-org-chart,13.7,6.91,1000,0,0,1.79,6,5.0,5.0
Food Menu,tlp-food-menu,13.7,6.91,1000,0,0,1.79,6,5.0,5.0
ACF Repeater &amp; Flexible Content Collapser,acf-repeater-flexible-content-collapser,13.7,7.6,2000,0,0,1.1,3,5.0,5.0
OTW Portfolio Light,otw-portfolio-light,13.669999999999998,7.6,2000,0,0,2.77,16,3.3,3.3
Paid Memberships Pro &#8211; Register Helper Add On,pmpro-register-helper,13.64,8.85,7000,0,0,1.79,6,3.0,3.0
Admin Page Framework,admin-page-framework,13.64,5.7,300,0,0,2.94,19,5.0,5.0
IdeaPush,ideapush,13.639999999999999,6.21,500,0,0,2.83,17,4.6,4.6
ShiftController Employee Shift Scheduling,shiftcontroller,13.620000000000001,6.68,800,0,0,2.64,14,4.3,4.3
VO Store Locator &#8211; WP Store Locator Plugin,vo-locator-the-wp-store-locator,13.600000000000001,6.4,600,0,0,2.4,11,4.8,4.8
Advanced Custom Fields: reCAPTCHA Field,advanced-custom-fields-recaptcha-field,13.59,6.91,1000,0,0,2.48,12,4.2,4.2
Contact Form 7 HubSpot,cf7-hubspot,13.52,6.91,1000,0,0,1.61,5,5.0,5.0
Post/Page specific custom CSS,postpage-specific-custom-css,13.52,6.91,1000,0,0,1.61,5,5.0,5.0
Story Chief,story-chief,13.52,6.91,1000,0,0,1.61,5,5.0,5.0
ImportWP &#8211; Import any XML or CSV File into WordPress,jc-importer,13.510000000000002,6.91,1000,0,0,2.4,11,4.2,4.2
Auto Listings,auto-listings,13.51,6.91,1000,0,0,2.2,9,4.4,4.4
WP Fusion Lite,wp-fusion-lite,13.51,6.21,500,0,0,2.3,10,5.0,5.0
oik,oik,13.5,8.7,6000,0,0,1.1,3,3.7,3.7
Reorder by Term,reorder-by-term,13.41,6.8,900,0,0,1.61,5,5.0,5.0
ACF Options Page Admin,options-page-admin-for-acf,13.399999999999999,7.6,2000,0,0,1.1,3,4.7,4.7
YITH Custom Thank You Page for Woocommerce,yith-custom-thank-you-page-for-woocommerce,13.399999999999999,7.6,2000,0,0,1.1,3,4.7,4.7
Contact Form 7 Salesforce,cf7-salesforce,13.34,6.55,700,0,0,1.79,6,5.0,5.0
Elementor Element Condition,ele-conditions,13.3,6.91,1000,0,0,1.39,4,5.0,5.0
Post Type Select Field for Advanced Custom Fields,post-type-select-for-advanced-custom-fields,13.29,7.6,2000,0,0,0.69,2,5.0,5.0
Advanced Custom Fields: Link Picker Field,acf-link-picker-field,13.29,7.6,2000,0,0,0.69,2,5.0,5.0
Portfolios,portfolios,13.29,7.6,2000,0,0,0.69,2,5.0,5.0
Airpress,airpress,13.280000000000001,6.4,600,0,0,2.08,8,4.8,4.8
WordPress Custom Settings,custom-settings,13.2,6.91,1000,0,0,1.79,6,4.5,4.5
Post Status Menu Items,post-status-menu-items,13.190000000000001,6.4,600,0,0,1.79,6,5.0,5.0
Advanced Custom Fields: Multiple Fields per row,advanced-custom-fields-row-field,13.11,8.01,3000,0,0,1.1,3,4.0,4.0
WooCommerce Bulk Edit Products &#8211; WP Sheet Editor,woo-bulk-edit-products,13.100000000000001,5.3,200,0,0,3.0,20,4.8,4.8
WP-AppKit &#8211; Mobile apps and PWA for WordPress,wp-appkit,13.09,6.91,1000,0,0,2.08,8,4.1,4.1
JSM&#039;s Show Post Meta,jsm-show-post-meta,13.07,6.68,800,0,0,1.39,4,5.0,5.0
Web Directory Free,web-directory-free,13.06,6.21,500,0,0,1.95,7,4.9,4.9
Custom Fields Display,custom-fields-display,13.05,6.4,600,0,0,1.95,7,4.7,4.7
Ajax Load More for Advanced Custom Fields,ajax-load-more-for-acf,13.01,6.91,1000,0,0,1.1,3,5.0,5.0
Builder Template Categories &#8211; for WordPress Page Builders,builder-template-categories,13.01,6.91,1000,0,0,1.1,3,5.0,5.0
Import Listings into WP Job Manager,wp-job-manager-xml-csv-listings-import,13.01,8.01,3000,0,0,0.0,1,5.0,5.0
PB MailCrypt &#8211; AntiSpam Email Encryption,pb-mailcrypt-antispam-email-encryption,13.01,6.91,1000,0,0,1.1,3,5.0,5.0
Custom Payment Gateways for WooCommerce,custom-payment-gateways-woocommerce,13.01,6.91,1000,0,0,1.1,3,5.0,5.0
MASS Users Password Reset,mass-users-password-reset,13.01,6.8,900,0,0,1.61,5,4.6,4.6
"Product GTIN (EAN, UPC, ISBN) for WooCommerce",product-gtin-ean-upc-isbn-for-woocommerce,13.01,6.91,1000,0,0,1.1,3,5.0,5.0
Caldera Custom Fields,caldera-form-metabox,12.98,8.29,4000,0,0,1.39,4,3.3,3.3
Redirect Post to URL,redirect-post-to-url,12.92,6.91,1000,0,0,1.61,5,4.4,4.4
Easy Query &#8211; WP Query Builder,easy-query,12.9,6.8,900,0,0,1.1,3,5.0,5.0
WordPress Comments Fields,wp-comment-fields,12.86,6.91,1000,0,0,1.95,7,4.0,4.0
WP Register Profile With Shortcode,wp-register-profile-with-shortcode,12.81,6.91,1000,0,0,2.4,11,3.5,3.5
Advanced Custom Fields Viewer,advanced-custom-fields-viewer,12.79,6.4,600,0,0,1.39,4,5.0,5.0
Classified Listing,classified-listing,12.79,6.4,600,0,0,1.39,4,5.0,5.0
Advanced Custom Fields: Extended,acf-extended,12.780000000000001,5.7,300,0,0,2.08,8,5.0,5.0
Frontend Gallery Slider For ACF,frontend-gallery-slider-for-advanced-custom-field,12.71,6.91,1000,0,0,1.1,3,4.7,4.7
GatherContent Plugin,gathercontent-import,12.7,6.91,1000,0,0,1.79,6,4.0,4.0
Gutenberg Page Building Toolkit – EditorsKit,block-options,12.690000000000001,6.4,600,0,0,1.79,6,4.5,4.5
Seraphinite Post .DOCX Source,seraphinite-post-docx-source,12.68,5.7,300,0,0,2.48,12,4.5,4.5
Custom post types,custom-post-types,12.65,6.55,700,0,0,1.1,3,5.0,5.0
ACF Tooltip,acf-tooltip,12.65,6.55,700,0,0,1.1,3,5.0,5.0
MRW Web Design Simple TinyMCE,mrw-web-design-simple-tinymce,12.65,6.55,700,0,0,1.1,3,5.0,5.0
WooCommerce Product Table by WooBeWoo,woo-product-tables,12.629999999999999,6.55,700,0,0,2.08,8,4.0,4.0
Display Custom Fields &#8211; wpView,wpview,12.600000000000001,5.99,400,0,0,1.61,5,5.0,5.0
Nav Menu Manager,noakes-menu-manager,12.6,6.91,1000,0,0,0.69,2,5.0,5.0
Gravity Forms SendinBlue Add-On,gravity-forms-sendinblue-add-on,12.6,6.91,1000,0,0,0.69,2,5.0,5.0
Import Listings into the Listify Theme,listify-xml-csv-listings-import,12.6,6.91,1000,0,0,0.69,2,5.0,5.0
Good old Share,good-old-share,12.6,6.21,500,0,0,1.39,4,5.0,5.0
WP Ultimate Exporter,wp-ultimate-exporter,12.58,7.6,2000,0,0,2.08,8,2.9,2.9
Professional WordPress Plugin Development &#8211; WP App Studio,wp-app-studio,12.52,5.7,300,0,0,3.22,25,3.6,3.6
ACF Flexible Layouts Manager,acf-flexible-layouts-manager,12.5,6.4,600,0,0,1.1,3,5.0,5.0
Gravity Forms Salesforce,gf-salesforce-crmperks,12.5,5.7,300,0,0,2.2,9,4.6,4.6
ACF Medium Editor Field,acf-medium-editor-field,12.49,6.8,900,0,0,0.69,2,5.0,5.0
My Content Management,my-content-management,12.42,6.21,500,0,0,1.61,5,4.6,4.6
WordPress Product Excel Import &amp; Export for WooCommerce,woo-product-excel-importer,12.41,6.91,1000,0,0,2.3,10,3.2,3.2
BuddyPress XProfile Custom Image Field,buddypress-xprofile-image-field,12.399999999999999,6.21,500,0,0,1.39,4,4.8,4.8
Woocommerce Custom Fields For Variation,woo-custom-fields-for-variation,12.39,6.91,1000,0,0,2.48,12,3.0,3.0
ACF Admin Flexible Content Collapse,acf-admin-flexible-content-collapse,12.37,6.68,800,0,0,0.69,2,5.0,5.0
More-Lang,more-lang,12.31,5.7,300,0,0,1.61,5,5.0,5.0
PDF24 Article To PDF,pdf24-post-to-pdf,12.29,6.91,1000,0,0,2.08,8,3.3,3.3
Revision Manager TMC,revision-manager-tmc,12.25,5.3,200,0,0,1.95,7,5.0,5.0
Advanced Custom Fields: Price Field,acf-price,12.24,6.55,700,0,0,0.69,2,5.0,5.0
ACF Multi Dates Field,acf-multi-dates-picker,12.24,6.55,700,0,0,0.69,2,5.0,5.0
IEX Integration,iex-integration,12.19,6.8,900,0,0,1.39,4,4.0,4.0
Advanced Custom Fields: Restrict Color Picker Options,acf-restrict-color-picker,12.09,6.4,600,0,0,0.69,2,5.0,5.0
Custom Fields Permalink 2,custom-fields-permalink-redux,12.09,5.99,400,0,0,1.1,3,5.0,5.0
Simple Custom post type custom field,simple-content-construction-kit,12.09,5.7,300,0,0,1.39,4,5.0,5.0
Shortcode Factory,shortcode-factory,12.09,6.4,600,0,0,0.69,2,5.0,5.0
EDD custom checkout fields,edd-custom-checkout-fields,12.09,5.99,400,0,0,1.1,3,5.0,5.0
PesaPal Pay,pesapal-pay,12.09,5.99,400,0,0,1.1,3,5.0,5.0
Visual Admin Customizer,visual-admin-customizer,12.09,6.4,600,0,0,0.69,2,5.0,5.0
WOOEXIM &#8211; WooCommerce Export Import Plugin,wooexim,12.059999999999999,6.68,800,0,0,2.08,8,3.3,3.3
Advanced Custom Fields: Ninjaforms Add-on,acf-ninjaforms-add-on,11.91,6.91,1000,0,0,0.0,1,5.0,5.0
Pods SEO,pods-seo,11.91,6.91,1000,0,0,0.0,1,5.0,5.0
Import into Easy Property Listings,easy-property-listings-xml-csv-import,11.91,6.91,1000,0,0,0.0,1,5.0,5.0
Advanced Custom Fields: Link,acf-link,11.8,6.4,600,0,0,1.1,3,4.3,4.3
Keyring Social Importers,keyring-social-importers,11.8,5.7,300,0,0,1.1,3,5.0,5.0
Add-on Gravity Forms &#8211; MailPoet 3,add-on-gravity-forms-mailpoet,11.71,6.91,1000,0,0,1.1,3,3.7,3.7
Custom Post Template By Templatic,templatic-singletemplate,11.71,6.91,1000,0,0,1.1,3,3.7,3.7
WP e-Commerce &#8211; Custom Fields,wp-e-commerce-custom-fields,11.68,5.99,400,0,0,0.69,2,5.0,5.0
Where Did You Hear About Us Checkout Field for WooCommerce,wc-customer-source,11.68,6.68,800,0,0,0.0,1,5.0,5.0
ACF for WooCommerce Product,acf-for-woocommerce-product,11.68,6.68,800,0,0,0.0,1,5.0,5.0
Custom User Contact Form Builder,custom-user-contact-form-builder,11.5,5.3,200,0,0,2.3,10,3.9,3.9
Ultimate CMS,ultimate-cms,11.5,5.3,200,0,0,2.2,9,4.0,4.0
Display Post Metadata,display-post-metadata,11.4,6.4,600,0,0,0.0,1,5.0,5.0
Tealium,tealium,11.4,6.4,600,0,0,0.0,1,5.0,5.0
"Custom Login Page Customizer | admin login, client login and forgot password forms/pages",arrow-login-page,11.4,5.3,200,0,0,1.1,3,5.0,5.0
Gutenberg Custom Fields,gutenberg-custom-fields,11.39,5.3,200,0,0,1.79,6,4.3,4.3
Extended CRM for Users Insights,extended-crm-for-users-insights,11.39,5.7,300,0,0,0.69,2,5.0,5.0
